created_at,full_text,username,tweet_url,value,value_link_source
Mon Jan 15 23:04:59 +0000 2024,"['g-58', 'baron', 'pesawat', 'tni', 'al', 'indonesia', 'putar', 'atas', 'rss', 'endeavour', 'kapal', 'perang', 'singapura', 'https', 't', 'co', 'kp7dgkewpg']",zonajakarta1,https://twitter.com/zonajakarta1/status/1747032160392139073,HOAX,
Mon Jan 15 23:03:51 +0000 2024,"['kapolri', 'listyosigitp', 'anggap', 'offside', 'akan', 'panglima', 'tni', 'ikut', 'offside', 'tembus', 'divhumas', 'polri', 'puspen', 'tni', 'https', 't', 'co', 'z1ffwvh652']",IhsanDaemon1,https://twitter.com/IhsanDaemon1/status/1747031871362564514,HOAX,
Mon Jan 15 23:01:39 +0000 2024,"['tvonenews', 'tni', 'fokus', 'jaga', 'tahan', 'negara', 'saja', 'jangan', 'libat', 'tangan', 'sipil', 'rakyat', 'ogah', 'bela', 'negara', 'krn', 'sering', 'hadap', 'dg', 'tni']",diwajuns,https://twitter.com/diwajuns/status/1747031320814137610,HOAX,
Mon Jan 15 23:01:08 +0000 2024,"['karena', 'menteri', 'tahan', 'bangun', 'kuat', 'mabes', 'tni', 'guna', 'kuat', 'mabes', 'angkat', 'bina', 'kuat', 'rasa', 'beri', 'nilai', '5', 'beri', 'nilai', '11', 'jatuh', 'nilai', 'moral', 'mereka', 'jelas', 'selamat', 'https', 't', 'co', 'id6bmcn1as']",soeyoto1,https://twitter.com/soeyoto1/status/1747031190950027409,FAKTA,https://news.detik.com/pemilu/d-7143690/pakar-sebut-skor-rendah-kemhan-dari-anies-ganjar-jatuhkan-moral-tni
Mon Jan 15 22:58:04 +0000 2024,"['tvonenews', 'fadlizon', 'cerdas', 'udah', 'turun', 'faktor', 'obesitas', 'tahan', 'bukan', 'cuma', 'urus', 'puspen', 'tni', 'punya', 'sistem', 'yg', 'nama', 'hankamrata', 'tahan', 'aman', 'rakyat', 'semesta']",RagaSukma_1,https://twitter.com/RagaSukma_1/status/1747030419474915484,FAKTA,https://www.detik.com/edu/detikpedia/d-5903509/mengenal-sishankamrata-ciri-ciri-dan-alasan-dibentuk
Mon Jan 15 22:58:00 +0000 2024,"['prajurit', 'tni', 'au', 'lanud', 'manuhua', 'biak', 'numfor', 'evakuasi', 'orang', 'warga', 'masyarakat', 'distrik', 'wamena', 'biak', 'numfor', 'dlm', 'kondisi', 'kritis', 'krn', 'sakit', 'guna', 'pesawat', 'hercules', 'c-130', 'a-1323', 'pd', '12', '1', '2024', 'terimakasih', 'tni', 'au', 'pemekaranotsusmajukanpapua', 'videotron', 'arhan', 'https', 't', 'co', 'i0jzu0nxpa']",AlshaibaShihab,https://twitter.com/AlshaibaShihab/status/1747030399426122156,FAKTA,https://news.detik.com/berita/d-7141922/warga-wamena-alami-sakit-kulit-langka-tni-evakuasi-pakai-hercules-ke-malang
Mon Jan 15 22:56:56 +0000 2024,"['recehtapisayng', 'benar', 'sih', 'puspen', 'tni', 'tni', 'ad', 'jangan', 'diem', 'aja', 'cuma', 'ngeliatin', 'lapor', 'aja', 'divhumas', 'polri']",gus_hendri,https://twitter.com/gus_hendri/status/1747030131812802918,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya
Mon Jan 15 22:56:36 +0000 2024,"['prajurit', 'tni', 'au', 'lanud', 'manuhua', 'biak', 'numfor', 'evakuasi', 'orang', 'warga', 'distrik', 'wamena', 'papua', 'gunung', 'dalam', 'kondisi', 'kritis', 'sakit', 'warga', 'sebut', 'evakuasi', 'guna', 'pesawat', 'hercules', 'c-130', 'a-1323', 'pemekaranotsusmajukanpapua', 'maruarar', 'sirait', 'malaysia', 'klok', 'https', 't', 'co', 'utov7td3hi']",Hansunriko,https://twitter.com/Hansunriko/status/1747030047410749553,FAKTA,https://news.detik.com/berita/d-7141922/warga-wamena-alami-sakit-kulit-langka-tni-evakuasi-pakai-hercules-ke-malang
Mon Jan 15 22:56:33 +0000 2024,"['tvonenews', 'justru', 'pak', 'aniesbaswedan', 'insyaallah', 'di', 'pilih', 'keluarga', 'tni', 'karna', 'peduli', 'sejahtera', 'tni']",cheonyeon1924,https://twitter.com/cheonyeon1924/status/1747030035415114156,FAKTA,https://www.kompas.com/tren/read/2024/01/10/113000465/rincian-lengkap-28-simpul-kesejahteraan-anies-muhaimin
Mon Jan 15 22:55:32 +0000 2024,"['prajurit', 'tni', 'au', 'lanud', 'manuhua', 'biak', 'numfor', 'evakuasi', 'orang', 'warga', 'distrik', 'wamena', 'papua', 'gunung', 'dalam', 'kondisi', 'kritis', 'sakit', 'warga', 'sebut', 'evakuasi', 'guna', 'pesawat', 'hercules', 'c-130', 'a-1323', 'pemekaranotsusmajukanpapua', 'maruarar', 'sirait', 'malaysia', 'klok', 'https', 't', 'co', 'k7wa1xhbha']",Indones1a26,https://twitter.com/Indones1a26/status/1747029781898817562,HOAX,
Mon Jan 15 22:55:31 +0000 2024,"['tvonenews', 'woy', 'emang', 'gemoy', 'mikirin', 'keluarga', 'tni']",DidiSunard63465,https://twitter.com/DidiSunard63465/status/1747029777033396292,HOAX,
Mon Jan 15 22:55:00 +0000 2024,"['naz', 'lira', 'klo', 'negara', 'beli', 'pesawat', 'militer', 'pt', 'dirgantara', 'indonesia', 'sama', 'tni', 'au', 'beli', 'pt', 'apakah', 'mgkn', 'harga', 'sama', 'negara', 'luar', 'beli', 'lebih', 'mahal', 'krn', 'timbang', 'teknologi', 'pajak', 'margin', 'dll']",Calabria021,https://twitter.com/Calabria021/status/1747029645873320078,FAKTA,https://www.cnnindonesia.com/teknologi/20240109174342-199-1047307/spek-dassault-rafale-jet-tempur-prancis-yang-resmi-dibeli-prabowo
Mon Jan 15 22:54:28 +0000 2024,"['indonesia', 'siaga', 'satu', 'indonesia', 'selamatka', 'indonesia', 'dari', 'penghianat', 'ingat', 'keras', 'mantan', 'panglima', 'tni', 'jangan', 'ada', 'curang', 'pilpres', 'milu', '2024', 'yg', 'seba', 'kan', 'indonesia', 'pecah', 'belah', 'https', 't', 'co', 'htht7ottj3']",DadangSodikin1,https://twitter.com/DadangSodikin1/status/1747029511223542038,HOAX,
Mon Jan 15 22:53:44 +0000 2024,"['tvonenews', 'lah', 'justru', 'malah', 'keluarga', 'tni', 'bakal', 'rugi', 'kalo', 'ga', 'pilih', 'anies', 'balik', 'lo', 'fadlizon', 'yg', 'jelas', 'pihak', 'keluarga', 'tni', 'polri', 'siapa', 'debat', 'kemarin', 'cuma', 'aniesbaswedan', 'yg', 'singgung2', 'soal', 'sejahtera', 'tempat', 'tinggal', 'tni', 'polri']",irafas_s,https://twitter.com/irafas_s/status/1747029328653897737,FAKTA,https://www.kompas.com/tren/read/2024/01/10/113000465/rincian-lengkap-28-simpul-kesejahteraan-anies-muhaimin
Mon Jan 15 22:51:33 +0000 2024,"['lahir', 'pasang', 'perwira', 'tni', 'fakta', 'keluarga', 'mayor', 'teddy', 'https', 't', 'co', 'llpmxuiw1j']",Popmama_com,https://twitter.com/Popmama_com/status/1747028776515666167,FAKTA,https://www.liputan6.com/citizen6/read/5541361/10-fakta-menarik-mayor-teddy-ajudan-prabowo-yang-viral-karena-celine-evangelista?page=3
Mon Jan 15 22:48:36 +0000 2024,"['tvonenews', 'kalau', 'baca', 'berita', 'pak', 'ganjarpranowo', 'kok', 'malah', 'tni', 'yg', 'intimidasi', 'masa', 'pdip']",PowerJateng,https://twitter.com/PowerJateng/status/1747028035910725823,HOAX,
Mon Jan 15 22:48:17 +0000 2024,"['mending', 'masukin', 'anak', 'tni', 'au']",clairdelalalaa,https://twitter.com/clairdelalalaa/status/1747027956952920202,HOAX,
Mon Jan 15 22:48:10 +0000 2024,"['fadli', 'zon', 'leceh', 'nalar', 'sendiri', 'bedah', 'evaluasi', 'lemah', 'utk', 'baik', 'bukan', 'leceh', 'justru', 'keluarga', 'tni', 'harap', 'kondisi', 'lbh', 'baik']",NephilaXmus,https://twitter.com/NephilaXmus/status/1747027928251249021,HOAX,
Mon Jan 15 22:45:32 +0000 2024,"['tvonenews', 'keluarga', 'tni', 'polri', 'pns', 'mah', 'lbh', 'neng', 'klo', 'jaga', 'daya', 'beli', 'dgn', 'tingkat', 'sejahtera', 'naik', 'gaji', 'tiap', 'tahun', 'misal', 'fakta', 'sih']",ImminentDeaths,https://twitter.com/ImminentDeaths/status/1747027262246093042,FAKTA,https://news.detik.com/pemilu/d-7129666/anies-nilai-11-dari-100-untuk-kemhan-era-prabowo-fadli-zon-lecehkan-tni
Mon Jan 15 22:45:32 +0000 2024,"['blackcookies5', 'pandamerahku', 'thelast', 'demigod', 'betul', 'gak', 'tau', 'aja', 'monarki', 'hancur', 'sekarang', 'jenderal2', 'tni', 'jadi', 'raja2', 'kecil', 'kuasa', 'ribu', 'hektar', '-', 'ratus', 'ribu', 'ha', 'atas', 'nama', 'patriotisme', 'harta', 'trilliunan', 'bahkan', 'jadi', 'capres', 'wkwk']",x0ox346051,https://twitter.com/x0ox346051/status/1747027261906416064,HOAX,
Mon Jan 15 22:43:53 +0000 2024,"['recehtapisayng', 'balas', 'di', 'tps', 'pak', 'tni', 'jangan', 'lupa', 'ajak', 'keluarga', 'semua']",UW98958493,https://twitter.com/UW98958493/status/1747026847748280719,HOAX,
Mon Jan 15 22:43:16 +0000 2024,"['s1anakmalam', 'recehtapisayng', 'dukung', 'genjer', 'goblok', 'smg', 'keluarga', 'tni', 'seluruh', 'indonsia', 'tdk', 'pilih', 'genjer']",anggrek_13,https://twitter.com/anggrek_13/status/1747026693242732672,HOAX,
Mon Jan 15 22:43:08 +0000 2024,"['bungdree', 'tvonenews', 'puspen', 'tni', 'kok', 'tolol', 'sih', 'lucu', 'andaa', 'wkwkwkw', 'senyumin', 'aja']",khatamihans,https://twitter.com/khatamihans/status/1747026657813442815,FAKTA,https://news.detik.com/pemilu/d-7129666/anies-nilai-11-dari-100-untuk-kemhan-era-prabowo-fadli-zon-lecehkan-tni
Mon Jan 15 22:40:22 +0000 2024,"['kita', 'tahu', 'tahu', 'puspen', 'tni', 'tniau', 'tni', 'ad', 'tnial', 'susilobambanngy', 'agusyudhoyono']",f0e30695f6c544e,https://twitter.com/f0e30695f6c544e/status/1747025961974112355,FAKTA,https://www.cnnindonesia.com/nasional/20231028094217-617-1016986/pakar-sebut-potensi-konflik-lebih-besar-jika-pilpres-satu-putaran
Mon Jan 15 22:38:08 +0000 2024,"['recehtapisayng', 'keluarga', 'tni', 'anak', 'istri', 'saudara', 'ga', 'usah', 'milih', 'partai', 'dn', 'capres', 'yg', 'dukung', 'preman2', 'yg', 'ga', 'tahu', 'etika', 'sengaja', 'ejek', 'tni']",anggrek_13,https://twitter.com/anggrek_13/status/1747025400935669826,HOAX,
Mon Jan 15 22:38:07 +0000 2024,"['tni', 'tak', 'harga', 'diri', 'massa', 'kampanye', 'geber', 'knalpot', 'brong', 'depan', 'markas', 'lihatin', 'aja', 'takut', 'salah', 'https', 't', 'co', '0b98hoaxdf']",tvOneNews,https://twitter.com/tvOneNews/status/1747025397408235582,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 22:35:15 +0000 2024,"['cobeh2022', 'sbg', 'dukung', 'amin', 'sy', 'tuju', 'ada', 'asn', 'tni', 'polri', 'yg', 'tdk', 'netral', 'kampanye', 'ajak', 'masyarakat', 'dukung', 'paslon', 'baik', '01', '02', '03', 'langsung', 'pecat', 'tdk', 'perlu', 'klarifikasi', 'lg', 'pecat', 'langsung', 'khianat', 'tdk', 'perlu', 'hidup', 'lama2', 'negeri']",anakneg07835076,https://twitter.com/anakneg07835076/status/1747024674662543684,HOAX,
Mon Jan 15 22:34:07 +0000 2024,"['adiysseven', 'bluefeathersy', 'fenirose', 'kaya', 'jungjungan', 'lo', 'pecat', 'jg', 'tni']",Tata_buhu,https://twitter.com/Tata_buhu/status/1747024391144415625,HOAX,
Mon Jan 15 22:33:32 +0000 2024,"['jerman', 'berani', 'janji', 'indonesia', 'lampu', 'hijau', 'buat', 'tni', 'au', 'operasi', 'airbus', 'a400m', 'lin', 'nyata', 'pegang', 'peran', 'https', 't', 'co', 'pteia7cysx']",zonajakarta1,https://twitter.com/zonajakarta1/status/1747024242905088093,HOAX,
Mon Jan 15 22:28:52 +0000 2024,"['liputan6dotcom', 'lawan', 'kkb', 'papua', 'tuntas', 'banyak', 'prajurit', 'berlualitas', 'kena', 'serang', 'kkb', 'tempur', 'face', 'to', 'face', 'banyak', 'yg', 'bunuh', 'sandera', 'tni', 'mesti', 'latih', 'utk', 'lawan', 'gera', 'kkb']",CentralFrom,https://twitter.com/CentralFrom/status/1747023068302880989,FAKTA,https://nasional.kompas.com/read/2024/03/18/19023891/tni-ungkap-kronologi-gugurnya-prajurit-marinir-karena-ditembak-kkb-di-puncak
Mon Jan 15 22:26:22 +0000 2024,"['recehtapisayng', 'tni', 'aja', 'ga', 'harga', 'apa', 'lg', 'masyarakat', 'biasa', 'polisi']",Harunkun97,https://twitter.com/Harunkun97/status/1747022441908732016,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 22:26:11 +0000 2024,"['hammingbirdfly', 'tvonenews', 'inget', 'kenal', 'kasus', 'boyolali', 'smua', 'sudut', 'tni', 'bahkan', 'buzer2', '03', 'serentak', 'serang', 'tni', 'maka', 'keluarga', 'tni', 'tdk', 'pilih', 'ganjar']",anggrek_13,https://twitter.com/anggrek_13/status/1747022392252420508,FAKTA,https://www.detik.com/jateng/berita/d-7117334/15-anggota-tni-diperiksa-buntut-pengeroyokan-relawan-ganjar-di-boyolali
Mon Jan 15 22:22:58 +0000 2024,"['recehtapisayng', 'gausah', 'tni', 'masyarakat', 'biasa', 'aja', 'ganggu', 'tak', 'berani', 'negur', 'karna', 'rame', 'partai', 'kampanye', 'kek', 'gitu', 'mending', 'gausah', 'pilih', 'cuma', 'melihara', 'sampah', 'masyarakat', 'zaman', 'dah', 'maju', 'aja', 'gunain', 'cara', 'tidak', 'faedah', 'lewat', 'depan', 'rs', 'ttep', 'geber', 'pasti']",Auah88573003,https://twitter.com/Auah88573003/status/1747021585872306599,HOAX,
Mon Jan 15 22:22:09 +0000 2024,"['chandra0233', 'jadi', 'mana', 'bukan', 'rahasia', 'jadi', 'kalo', 'ubah', 'jadi', 'semua', 'seret', 'adil', 'masuk', 'polri', 'tni', 'yg', 'libat']",Priyo__Muhammad,https://twitter.com/Priyo__Muhammad/status/1747021379399213143,HOAX,
Mon Jan 15 22:20:45 +0000 2024,"['letjen', 'tni', 'yayat', 'sudrajat', 'rakyat', 'muak', 'jokowi', 'https', 't', 'co', 'okbax63anj', 'lewat', 'youtube']",AchmadGandut,https://twitter.com/AchmadGandut/status/1747021028310864315,HOAX,
Mon Jan 15 22:19:13 +0000 2024,"['vivacoid', 'ayo', 'bubar', 'tni']",Eddy_Sulistio72,https://twitter.com/Eddy_Sulistio72/status/1747020640862056908,HOAX,
Mon Jan 15 22:18:32 +0000 2024,"['partaisocmed', 'ngurahsaka', 'marwah', 'tni', 'ad', 'benar2', 'hancur', 'sama', 'pdip', 'gak', 'ganjar', 'gak', 'mega', 'mbok', 'yo', 'sekali', 'kali', 'ngebreng2', '30', 'mnit', 'ae', 'ngarep', 'omahe', 'ganjar', 'karo', 'mega', 'lek', 'gak', 'jantunge', 'kumat', 'kon', 'loro', 'kabeh', 'ngene', 'njaluk', 'simpati', 'jis']",nusantara1928,https://twitter.com/nusantara1928/status/1747020467750224279,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya
Mon Jan 15 22:18:09 +0000 2024,"['vivacoid', 'baik', 'didik', 'indonesia', 'dulu', 'pak', 'tni']",PenikmatHibura2,https://twitter.com/PenikmatHibura2/status/1747020371818389739,HOAX,
Mon Jan 15 22:16:07 +0000 2024,"['top', 'trending', 'tni', 'pasrah', 'markas', 'geber', 'knalpot', 'brong', 'jenderal', 'dudung', 'bongkar', 'sosok', 'prabowo', 'https', 't', 'co', 'oc7phuuavq', 'trending']",VIVAcoid,https://twitter.com/VIVAcoid/status/1747019860906057853,FAKTA,https://www.liputan6.com/
Mon Jan 15 22:15:46 +0000 2024,"['aparat', 'divhumas', 'polri', 'puspen', 'tni', 'kemendagri', 'bawaslu', 'ri', 'kpu', 'id', 'jujur', 'adil', 'amanah', 'insya', 'allah', 'beri', 'balas', 'baik', 'allah', 'tidak', 'sungguh', 'siksa', 'allah', 'sangat', 'pedih', 'dunia', 'sementara', 'akhirat', 'lama', 'jabat', 'kuasa', 'bahkan', 'usia', 'ada', 'akhir']",AaBay81,https://twitter.com/AaBay81/status/1747019773102453165,HOAX,
Mon Jan 15 22:13:27 +0000 2024,"['liputan6dotcom', 'kurang', 'rasa', 'hormat', 'tni', 'ahh', 'yg', 'benar', 'aja']",patardaniel,https://twitter.com/patardaniel/status/1747019191662919863,HOAX,
Mon Jan 15 22:10:19 +0000 2024,"['bungdree', 'tvonenews', 'puspen', 'tni', 'janji', 'manies']",Ki_Cebong99,https://twitter.com/Ki_Cebong99/status/1747018399941902374,FAKTA,https://news.detik.com/pemilu/d-7129446/sindir-prabowo-anies-janji-bangun-perumahan-untuk-prajurit-tni
Mon Jan 15 22:07:03 +0000 2024,"['setyaki22965702', 'simanjuntakelly', 'jika', 'benar', 'jadi', 'terus', 'apa', 'guna', 'tni', 'polri', 'jaga', 'aman', 'rakyat', 'indonesia', 'ini', 'dari', 'segala', 'ancam', 'bro', 'lawan', 'hancur', 'dinasti', 'dengan', 'coblos3', 'ganjarmahfudm3nang', 'ganjaruntukbangsankri']",SomarwaneSefnat,https://twitter.com/SomarwaneSefnat/status/1747017576910364936,HOAX,
Mon Jan 15 22:06:44 +0000 2024,"['viral', 'aksi', 'massa', 'kampanye', 'geber', 'knalpot', 'brong', 'depan', 'markas', 'tni', 'warganet', 'geram', 'https', 't', 'co', 'mffxbnmqje']",Jember_Network,https://twitter.com/Jember_Network/status/1747017498611073270,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 22:03:59 +0000 2024,"['tvonenews', 'ampun', 'pak', 'cara', 'pikir', 'begini', 'kok', 'sebut', 'amat', 'yg', 'sorot', 'bijak', 'prabowo', 'sbg', 'menhan', 'bkn', 'tni', 'sbg', 'institusi', 'malu', 'gak', 'sih', 'unas1949', 'punya', 'dosen', 'begini']",siswantowibowo1,https://twitter.com/siswantowibowo1/status/1747016808874598676,FAKTA,https://nasional.kompas.com/read/2024/01/08/13071131/anies-ungkap-alasannya-berikan-nilai-11-dari-100-untuk-kinerja-prabowo?page=all
Mon Jan 15 22:01:49 +0000 2024,"['koalisi', 'omon-omon', 'singkat', 'k', 'o', 'terus', 'laku', 'provokasi', '-', 'berita', 'masif', 'dukung', 'paslon', 'belah', 'pindah', '02', '-', 'hasut', 'tni', 'paslon', '01', '03', '-', 'kalah', 'debat', 'lalu', 'rasa', 'dizholimi', '-', 'videotron', 'takedown', '-', 'propaganda', 'lewat', 'media', 'survey', 'milu', '1', 'putar']",AhliSur63477265,https://twitter.com/AhliSur63477265/status/1747016262591627348,HOAX,
Mon Jan 15 22:01:36 +0000 2024,"['untung', 'anggota', 'tni', 'nya', 'gak', 'nanggepin', 'sok', 'banget', 'lu', 'pada', 'heran', 'trending', 'shorts', 'indoviral', 'bbtvi', 'videoviral', 'beritaterkini', 'fyp', 'viraltwitter', 'fcklive', 'bbrightvc', 'deprem', 'meme', 'https', 't', 'co', 'd10eooxjir']",sepridhoni,https://twitter.com/sepridhoni/status/1747016209219068035,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 21:58:03 +0000 2024,"['kapolri', 'tengara', 'mulai', 'tdk', 'netral', 'tni', 'polri', 'tdk', 'ikut', 'campur', 'urus', 'milu', 'masuk', 'presiden', 'udah', 'gila', 'https', 't', 'co', 'qurrgukffa']",YulPetet,https://twitter.com/YulPetet/status/1747015312816660901,HOAX,
Mon Jan 15 21:55:01 +0000 2024,"['tvonenews', 'wong', 'goblok', 'alias', 'koplak', 'iki', 'yg', 'kritisi', 'menhan', 'nya', 'bukan', 'tni', 'nya', 'kok', 'kamu', 'tiba', 'tiba', 'jadi', 'colo', 'begini']",33Sungkono,https://twitter.com/33Sungkono/status/1747014552057950351,HOAX,
Mon Jan 15 21:54:01 +0000 2024,"['tvonenews', 'keluarga', 'tni', 'kubu', 'pasti', 'yg', 'mah', 'zon', 'kentara', 'banget', 'mau', 'pecah', 'belah', 'tni']",RoseIndah14,https://twitter.com/RoseIndah14/status/1747014297258201131,HOAX,
Mon Jan 15 21:48:44 +0000 2024,"['tvonenews', 'kan', 'kata', 'fadli', 'zon', 'kata', 'keluarga', 'tni', 'blm', 'tentu', 'mmg', 'mrk', 'kurang', 'cerdas']",purnamaindah036,https://twitter.com/purnamaindah036/status/1747012969983324297,HOAX,
Mon Jan 15 21:44:36 +0000 2024,"['folkshittmedia', 'doa', 'yg', 'baik', 'tni']",Love_you_peace_,https://twitter.com/Love_you_peace_/status/1747011930584429033,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya
Mon Jan 15 21:44:06 +0000 2024,"['tvonenews', 'keluarga', 'tni', 'malah', 'suka', 'kan', 'anies', 'pikir', 'tni', 'mau', 'bagi', 'rumah', 'kayak', 'prabowo']",Julian303,https://twitter.com/Julian303/status/1747011802251272403,HOAX,
Mon Jan 15 21:42:45 +0000 2024,"['tni', 'ad', 'wahai', 'tni', 'ujung', 'tombak', 'negara', 'sabar', 'sekalipun', 'nyaman', 'istirahat', 'ganggu', 'harga', 'diri', 'tni', 'asa', 'pijak', 'seperti', 'oknum', 'penjilad', 'korban', 'harga', 'diri', 'tni', 'kalian', 'brani', 'buat', 'apa', 'https', 't', 'co', 'cnp8vqrb7d']",Hb_ra_01,https://twitter.com/Hb_ra_01/status/1747011462718202206,HOAX,
Mon Jan 15 21:35:00 +0000 2024,"['blantik', 'pedhet2', 'bimautama77', 'ngasih', 'jebak', 'betmen', 'tni', 'demikian', 'ada', 'alas', 'biar', 'adu', 'domba', 'ama', 'rakyat', 'negara', 'kacau', 'mereka', 'ambil', 'sempat', 'cc', 'puspen', 'tni', 'divhumas', 'polri']",QiuQiu_Official,https://twitter.com/QiuQiu_Official/status/1747009514212393211,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 21:34:49 +0000 2024,"['geloraco', 'leceh', 'bukan', 'tni', 'pak', 'yang', 'kelola', 'jangan', 'diplintir']",EAndestan29233,https://twitter.com/EAndestan29233/status/1747009465545855011,FAKTA,https://news.detik.com/pemilu/d-7129666/anies-nilai-11-dari-100-untuk-kemhan-era-prabowo-fadli-zon-lecehkan-tni
Mon Jan 15 21:34:48 +0000 2024,"['yonif125smb', 'tni', 'rakyat']",pxvxd6c7zp,https://twitter.com/pxvxd6c7zp/status/1747009461162787041,HOAX,
Mon Jan 15 21:33:16 +0000 2024,"['retnosetyow4t', 'puspen', 'tni', 'nggibrani']",pradaprasetya0,https://twitter.com/pradaprasetya0/status/1747009077631467703,FAKTA,https://www.liputan6.com/news/read/5496008/7-fakta-kasus-dugaan-pengeroyokan-oknum-anggota-tni-terhadap-relawan-ganjar-mahfud-di-boyolali
Mon Jan 15 21:30:15 +0000 2024,"['tvonenews', 'udah', 'dukung', 'ratus', 'jendrao', 'tni', 'polisi', 'ko']",rustamanuus158,https://twitter.com/rustamanuus158/status/1747008317623545892,FAKTA,https://news.detik.com/pemilu/d-7129666/anies-nilai-11-dari-100-untuk-kemhan-era-prabowo-fadli-zon-lecehkan-tni
Mon Jan 15 21:28:06 +0000 2024,"['prabowo', 'serah', 'delapan', 'unit', 'helikopter', 'h225m', 'tni', 'au', '-', 'kalimantan', 'barat', 'https', 't', 'co', '9vxbgbdtcg', 'indonesiakuatindonesiamaju', 'diplomasiprogresif02', '02melanjutkan']",RondangKomariah,https://twitter.com/RondangKomariah/status/1747007775664975949,FAKTA,https://news.detik.com/berita/d-7066361/prabowo-serahkan-8-heli-airbus-h225m-ke-tni-au-di-lanud-atang-sendjaja
Mon Jan 15 21:24:58 +0000 2024,"['tvonenews', 'prabowo', 'kalah', 'telak', '3x', 'kan', 'g', 'pilih', 'keluarga', 'tni', 'jg']",ANNasakom,https://twitter.com/ANNasakom/status/1747006988356305194,FAKTA,https://news.detik.com/pemilu/d-7129666/anies-nilai-11-dari-100-untuk-kemhan-era-prabowo-fadli-zon-lecehkan-tni
Mon Jan 15 21:23:20 +0000 2024,"['moga', 'makin', 'jadi', 'tni', 'au', 'segani', 'kawasan', 'jauhdilangitdekatdihati', 'tniau']",Bejoinfonet,https://twitter.com/Bejoinfonet/status/1747006576840601900,FAKTA,https://news.detik.com/berita/d-6603421/tni-au-resmi-terima-pesawat-super-hercules-c-130j-tahap-pertama
Mon Jan 15 21:21:27 +0000 2024,"['jokowi', 'waspada', 'tetap', 'hati', 'hati', 'sama', 'pria', 'yg', 'dalam', 'video', 'suka', 'malakin', 'dagang', 'kaki', 'lima', 'amp', 'unjung', 'pasar', 'embrio', 'dipalakin', 'pria', 'yg', 'dalam', 'video', 'rusak', 'citra', 'tni', 'amp', 'polri', 'takut', 'nakutin', 'dagang', 'kaki', 'lima', 'amp', 'unjung', 'pasar', 'preman', 'https', 't', 'co', 'pzafx94dyl']",TvQuin13898,https://twitter.com/TvQuin13898/status/1747006104582955029,HOAX,
Mon Jan 15 21:14:33 +0000 2024,"['bjir', 'mana', 'nih', 'yg', 'tadi', 'bilang', 'kalo', 'nyari', 'pasang', 'mau', 'tni', 'pns', 'bumn', 'doang', 'biar', 'gak', 'tipu']",subaakmelon,https://twitter.com/subaakmelon/status/1747004368224940136,HOAX,
Mon Jan 15 21:13:04 +0000 2024,"['tvonenews', 'anies', 'kata', 'fakta', 'yg', 'leceh', 'tni', 'wowo', 'yg', 'main', 'beli', 'alusista']",Nicbraveheart,https://twitter.com/Nicbraveheart/status/1747003995590471873,FAKTA,https://news.detik.com/pemilu/d-7129666/anies-nilai-11-dari-100-untuk-kemhan-era-prabowo-fadli-zon-lecehkan-tni
Mon Jan 15 21:11:28 +0000 2024,"['tanyakanrl', 'gue', 'kira', 'mayor', 'teddy', 'walikota', 'tp', 'kok', 'siapa', 'walkot', 'yg', 'muda', 'banget', 'kayak', 'nyata', 'mayor', 'pangkat', 'tni']",mutiaashmars,https://twitter.com/mutiaashmars/status/1747003592756928702,HOAX,
Mon Jan 15 21:11:08 +0000 2024,"['tanyakanrl', 'kampung', 'udik', 'alay', 'norak', 'kasi', 'mayor', 'teddy', 'dmn', 'bener', 'bner', 'jaga', 'netralitas', 'sbg', 'tni']",lilvals1,https://twitter.com/lilvals1/status/1747003507876728863,HOAX,
Mon Jan 15 21:10:52 +0000 2024,"['ada', 'anggota', 'tni', 'au', 'politik', 'praktis', 'aju', 'pensiun', 'dini', 'baru', 'terjun', 'politik', 'puspen', 'tni', 'https', 't', 'co', 'gfu0nlkyze']",sarahbilqi39069,https://twitter.com/sarahbilqi39069/status/1747003439077539927,HOAX,
